missing_rate,method,chunk_index,day_index,file_name,output_path,row_count,missing_count,fallback_count
0.2,road_topology_neighbor_fill,38,38,node_flow_chunk_038.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_038.parquet,4034976,807501,0
0.2,road_topology_neighbor_fill,39,39,node_flow_chunk_039.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_039.parquet,4034976,806867,0
0.2,road_topology_neighbor_fill,40,40,node_flow_chunk_040.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_040.parquet,4034976,807050,0
0.2,road_topology_neighbor_fill,41,41,node_flow_chunk_041.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_041.parquet,4034976,806259,0
0.2,road_topology_neighbor_fill,42,42,node_flow_chunk_042.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_042.parquet,4034976,806271,0
0.2,road_topology_neighbor_fill,43,43,node_flow_chunk_043.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_043.parquet,4034976,807903,0
0.2,road_topology_neighbor_fill,44,44,node_flow_chunk_044.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_044.parquet,4034976,806955,0
0.2,road_topology_neighbor_fill,45,45,node_flow_chunk_045.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_045.parquet,4034976,806178,0
0.2,road_topology_neighbor_fill,46,46,node_flow_chunk_046.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_046.parquet,4034976,806778,0
0.2,road_topology_neighbor_fill,47,47,node_flow_chunk_047.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_047.parquet,4034976,807069,0
0.2,road_topology_neighbor_fill,48,48,node_flow_chunk_048.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_048.parquet,4034976,805999,0
0.2,road_topology_neighbor_fill,49,49,node_flow_chunk_049.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_049.parquet,4034976,806611,0
0.2,road_topology_neighbor_fill,50,50,node_flow_chunk_050.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_050.parquet,4034976,807368,0
0.2,road_topology_neighbor_fill,51,51,node_flow_chunk_051.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_051.parquet,4034976,807756,0
0.2,road_topology_neighbor_fill,52,52,node_flow_chunk_052.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_052.parquet,4034976,806843,0
0.2,road_topology_neighbor_fill,53,53,node_flow_chunk_053.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_053.parquet,4034976,806678,0
0.2,road_topology_neighbor_fill,54,54,node_flow_chunk_054.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_054.parquet,4034976,805876,0
0.2,road_topology_neighbor_fill,55,55,node_flow_chunk_055.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_055.parquet,4034976,807248,0
0.2,road_topology_neighbor_fill,56,56,node_flow_chunk_056.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_056.parquet,4034976,806685,0
0.2,road_topology_neighbor_fill,57,57,node_flow_chunk_057.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_057.parquet,4034976,806074,0
0.2,road_topology_neighbor_fill,58,58,node_flow_chunk_058.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_058.parquet,4034976,806824,0
0.2,road_topology_neighbor_fill,59,59,node_flow_chunk_059.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_059.parquet,4034976,806785,0
0.2,road_topology_neighbor_fill,60,60,node_flow_chunk_060.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r20_mix_s42_m_rtn\node_flow_chunk_060.parquet,4034976,807915,0
0.3,correlation_topology_neighbor_fill,0,0,node_flow_chunk_000.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_000.parquet,4034976,1210673,1210673
0.3,correlation_topology_neighbor_fill,1,1,node_flow_chunk_001.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_001.parquet,4034976,1210820,6937
0.3,correlation_topology_neighbor_fill,2,2,node_flow_chunk_002.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_002.parquet,4034976,1210043,6058
0.3,correlation_topology_neighbor_fill,3,3,node_flow_chunk_003.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_003.parquet,4034976,1210590,5269
0.3,correlation_topology_neighbor_fill,4,4,node_flow_chunk_004.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_004.parquet,4034976,1210948,4909
0.3,correlation_topology_neighbor_fill,5,5,node_flow_chunk_005.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_005.parquet,4034976,1210537,5191
0.3,correlation_topology_neighbor_fill,6,6,node_flow_chunk_006.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_006.parquet,4034976,1211302,4797
0.3,correlation_topology_neighbor_fill,7,7,node_flow_chunk_007.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_007.parquet,4034976,1210472,4776
0.3,correlation_topology_neighbor_fill,8,8,node_flow_chunk_008.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_008.parquet,4034976,1211368,4897
0.3,correlation_topology_neighbor_fill,9,9,node_flow_chunk_009.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_009.parquet,4034976,1212127,4656
0.3,correlation_topology_neighbor_fill,10,10,node_flow_chunk_010.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_010.parquet,4034976,1209199,4690
0.3,correlation_topology_neighbor_fill,11,11,node_flow_chunk_011.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_011.parquet,4034976,1208909,4662
0.3,correlation_topology_neighbor_fill,12,12,node_flow_chunk_012.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_012.parquet,4034976,1211680,4404
0.3,correlation_topology_neighbor_fill,13,13,node_flow_chunk_013.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_013.parquet,4034976,1210213,4520
0.3,correlation_topology_neighbor_fill,14,14,node_flow_chunk_014.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_014.parquet,4034976,1211477,4418
0.3,correlation_topology_neighbor_fill,15,15,node_flow_chunk_015.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_015.parquet,4034976,1208664,4488
0.3,correlation_topology_neighbor_fill,16,16,node_flow_chunk_016.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_016.parquet,4034976,1210085,4070
0.3,correlation_topology_neighbor_fill,17,17,node_flow_chunk_017.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_017.parquet,4034976,1210943,4221
0.3,correlation_topology_neighbor_fill,18,18,node_flow_chunk_018.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_018.parquet,4034976,1211033,4177
0.3,correlation_topology_neighbor_fill,19,19,node_flow_chunk_019.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_019.parquet,4034976,1209452,4363
0.3,correlation_topology_neighbor_fill,20,20,node_flow_chunk_020.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_020.parquet,4034976,1210565,4515
0.3,correlation_topology_neighbor_fill,21,21,node_flow_chunk_021.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_021.parquet,4034976,1209904,4450
0.3,correlation_topology_neighbor_fill,22,22,node_flow_chunk_022.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_022.parquet,4034976,1208820,4646
0.3,correlation_topology_neighbor_fill,23,23,node_flow_chunk_023.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_023.parquet,4034976,1210396,4571
0.3,correlation_topology_neighbor_fill,24,24,node_flow_chunk_024.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_024.parquet,4034976,1209376,4757
0.3,correlation_topology_neighbor_fill,25,25,node_flow_chunk_025.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_025.parquet,4034976,1210516,4567
0.3,correlation_topology_neighbor_fill,26,26,node_flow_chunk_026.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_026.parquet,4034976,1210552,4602
0.3,correlation_topology_neighbor_fill,27,27,node_flow_chunk_027.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_027.parquet,4034976,1210824,4413
0.3,correlation_topology_neighbor_fill,28,28,node_flow_chunk_028.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_028.parquet,4034976,1210971,4586
0.3,correlation_topology_neighbor_fill,29,29,node_flow_chunk_029.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_029.parquet,4034976,1209649,4150
0.3,correlation_topology_neighbor_fill,30,30,node_flow_chunk_030.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_030.parquet,4034976,1210747,4219
0.3,correlation_topology_neighbor_fill,31,31,node_flow_chunk_031.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_031.parquet,4034976,1212155,4293
0.3,correlation_topology_neighbor_fill,32,32,node_flow_chunk_032.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_032.parquet,4034976,1211383,3931
0.3,correlation_topology_neighbor_fill,33,33,node_flow_chunk_033.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_033.parquet,4034976,1210497,3645
0.3,correlation_topology_neighbor_fill,34,34,node_flow_chunk_034.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_034.parquet,4034976,1210636,4078
0.3,correlation_topology_neighbor_fill,35,35,node_flow_chunk_035.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_035.parquet,4034976,1210192,4108
0.3,correlation_topology_neighbor_fill,36,36,node_flow_chunk_036.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_036.parquet,4034976,1210591,4189
0.3,correlation_topology_neighbor_fill,37,37,node_flow_chunk_037.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_037.parquet,4034976,1208995,4242
0.3,correlation_topology_neighbor_fill,38,38,node_flow_chunk_038.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_038.parquet,4034976,1210775,3893
0.3,correlation_topology_neighbor_fill,39,39,node_flow_chunk_039.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_039.parquet,4034976,1209143,4140
0.3,correlation_topology_neighbor_fill,40,40,node_flow_chunk_040.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_040.parquet,4034976,1210525,3836
0.3,correlation_topology_neighbor_fill,41,41,node_flow_chunk_041.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_041.parquet,4034976,1211109,4149
0.3,correlation_topology_neighbor_fill,42,42,node_flow_chunk_042.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_042.parquet,4034976,1210882,4026
0.3,correlation_topology_neighbor_fill,43,43,node_flow_chunk_043.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_043.parquet,4034976,1210762,4207
0.3,correlation_topology_neighbor_fill,44,44,node_flow_chunk_044.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_044.parquet,4034976,1211402,3921
0.3,correlation_topology_neighbor_fill,45,45,node_flow_chunk_045.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_045.parquet,4034976,1210884,3964
0.3,correlation_topology_neighbor_fill,46,46,node_flow_chunk_046.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_046.parquet,4034976,1210360,3935
0.3,correlation_topology_neighbor_fill,47,47,node_flow_chunk_047.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_047.parquet,4034976,1210918,3783
0.3,correlation_topology_neighbor_fill,48,48,node_flow_chunk_048.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_048.parquet,4034976,1211692,4126
0.3,correlation_topology_neighbor_fill,49,49,node_flow_chunk_049.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_049.parquet,4034976,1210049,3963
0.3,correlation_topology_neighbor_fill,50,50,node_flow_chunk_050.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_050.parquet,4034976,1210367,3525
0.3,correlation_topology_neighbor_fill,51,51,node_flow_chunk_051.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_051.parquet,4034976,1210336,3913
0.3,correlation_topology_neighbor_fill,52,52,node_flow_chunk_052.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_052.parquet,4034976,1210260,3778
0.3,correlation_topology_neighbor_fill,53,53,node_flow_chunk_053.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_053.parquet,4034976,1209638,3837
0.3,correlation_topology_neighbor_fill,54,54,node_flow_chunk_054.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_054.parquet,4034976,1211318,3607
0.3,correlation_topology_neighbor_fill,55,55,node_flow_chunk_055.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_055.parquet,4034976,1210845,4036
0.3,correlation_topology_neighbor_fill,56,56,node_flow_chunk_056.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_056.parquet,4034976,1210966,3644
0.3,correlation_topology_neighbor_fill,57,57,node_flow_chunk_057.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_057.parquet,4034976,1210688,3680
0.3,correlation_topology_neighbor_fill,58,58,node_flow_chunk_058.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_058.parquet,4034976,1210689,3605
0.3,correlation_topology_neighbor_fill,59,59,node_flow_chunk_059.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_059.parquet,4034976,1208799,3912
0.3,correlation_topology_neighbor_fill,60,60,node_flow_chunk_060.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ctn\node_flow_chunk_060.parquet,4034976,1210350,4046
0.3,forward_fill,0,0,node_flow_chunk_000.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_000.parquet,4034976,1210673,21331
0.3,forward_fill,1,1,node_flow_chunk_001.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_001.parquet,4034976,1210820,0
0.3,forward_fill,2,2,node_flow_chunk_002.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_002.parquet,4034976,1210043,0
0.3,forward_fill,3,3,node_flow_chunk_003.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_003.parquet,4034976,1210590,0
0.3,forward_fill,4,4,node_flow_chunk_004.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_004.parquet,4034976,1210948,0
0.3,forward_fill,5,5,node_flow_chunk_005.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_005.parquet,4034976,1210537,0
0.3,forward_fill,6,6,node_flow_chunk_006.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_006.parquet,4034976,1211302,0
0.3,forward_fill,7,7,node_flow_chunk_007.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_007.parquet,4034976,1210472,0
0.3,forward_fill,8,8,node_flow_chunk_008.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_008.parquet,4034976,1211368,0
0.3,forward_fill,9,9,node_flow_chunk_009.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_009.parquet,4034976,1212127,0
0.3,forward_fill,10,10,node_flow_chunk_010.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_010.parquet,4034976,1209199,0
0.3,forward_fill,11,11,node_flow_chunk_011.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_011.parquet,4034976,1208909,0
0.3,forward_fill,12,12,node_flow_chunk_012.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_012.parquet,4034976,1211680,0
0.3,forward_fill,13,13,node_flow_chunk_013.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_013.parquet,4034976,1210213,0
0.3,forward_fill,14,14,node_flow_chunk_014.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_014.parquet,4034976,1211477,0
0.3,forward_fill,15,15,node_flow_chunk_015.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_015.parquet,4034976,1208664,0
0.3,forward_fill,16,16,node_flow_chunk_016.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_016.parquet,4034976,1210085,0
0.3,forward_fill,17,17,node_flow_chunk_017.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_017.parquet,4034976,1210943,0
0.3,forward_fill,18,18,node_flow_chunk_018.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_018.parquet,4034976,1211033,0
0.3,forward_fill,19,19,node_flow_chunk_019.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_019.parquet,4034976,1209452,0
0.3,forward_fill,20,20,node_flow_chunk_020.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_020.parquet,4034976,1210565,0
0.3,forward_fill,21,21,node_flow_chunk_021.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_021.parquet,4034976,1209904,0
0.3,forward_fill,22,22,node_flow_chunk_022.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix\imp\imp_data\snh_r30_mix_s42_m_ff\node_flow_chunk_022.parquet,4034976,1208820,0
