mechanism,missing_rate_target,scenario_tag,parameter_setting,length_mode,chunk_index,day_index,file_name,mask_path,missing_dataset_path,mask_file_count,missing_dataset_file_count,row_count,target_non_null_count,observed_missing_count,observed_missing_rate,drops_entire_day,drops_all_nodes_at_same_time,uses_row_index_mask,modifies_only_target_col,point_topup_count
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,25,25,node_flow_chunk_025.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_025_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_025.parquet,1,1,4034976,4034976,199416,0.049421855297280576,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,26,26,node_flow_chunk_026.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_026_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_026.parquet,1,1,4034976,4034976,202227,0.05011851371606671,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,27,27,node_flow_chunk_027.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_027_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_027.parquet,1,1,4034976,4034976,200642,0.049725698492382606,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,28,28,node_flow_chunk_028.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_028_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_028.parquet,1,1,4034976,4034976,202139,0.050096704416581414,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,29,29,node_flow_chunk_029.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_029_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_029.parquet,1,1,4034976,4034976,201555,0.0499519699745426,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,30,30,node_flow_chunk_030.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_030_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_030.parquet,1,1,4034976,4034976,200102,0.049591868700086444,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,31,31,node_flow_chunk_031.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_031_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_031.parquet,1,1,4034976,4034976,201088,0.04983623198750129,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,32,32,node_flow_chunk_032.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_032_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_032.parquet,1,1,4034976,4034976,201968,0.05005432498235429,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,33,33,node_flow_chunk_033.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_033_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_033.parquet,1,1,4034976,4034976,204783,0.05075197473293522,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,34,34,node_flow_chunk_034.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_034_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_034.parquet,1,1,4034976,4034976,200212,0.04961913032444307,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,35,35,node_flow_chunk_035.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_035_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_035.parquet,1,1,4034976,4034976,200836,0.049773778084429746,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,36,36,node_flow_chunk_036.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_036_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_036.parquet,1,1,4034976,4034976,202861,0.050275639805540354,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,37,37,node_flow_chunk_037.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_037_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_037.parquet,1,1,4034976,4034976,201416,0.04991752119467377,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,38,38,node_flow_chunk_038.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_038_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_038.parquet,1,1,4034976,4034976,202081,0.05008233010555701,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,39,39,node_flow_chunk_039.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_039_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_039.parquet,1,1,4034976,4034976,202772,0.05025358267310636,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,40,40,node_flow_chunk_040.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_040_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_040.parquet,1,1,4034976,4034976,202553,0.050199307257341806,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,41,41,node_flow_chunk_041.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_041_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_041.parquet,1,1,4034976,4034976,203006,0.05031157558310136,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,42,42,node_flow_chunk_042.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_042_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_042.parquet,1,1,4034976,4034976,202647,0.05022260355451928,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,43,43,node_flow_chunk_043.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_043_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_043.parquet,1,1,4034976,4034976,202382,0.050156927823114685,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,44,44,node_flow_chunk_044.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_044_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_044.parquet,1,1,4034976,4034976,202784,0.050256556668490715,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,45,45,node_flow_chunk_045.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_045_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_045.parquet,1,1,4034976,4034976,202668,0.05022780804644191,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,46,46,node_flow_chunk_046.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_046_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_046.parquet,1,1,4034976,4034976,199057,0.0493328832686985,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,47,47,node_flow_chunk_047.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_047_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_047.parquet,1,1,4034976,4034976,199504,0.04944366459676588,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,48,48,node_flow_chunk_048.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_048_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_048.parquet,1,1,4034976,4034976,205131,0.05083822059908163,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,49,49,node_flow_chunk_049.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_049_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_049.parquet,1,1,4034976,4034976,204914,0.05078444084921447,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,50,50,node_flow_chunk_050.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_050_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_050.parquet,1,1,4034976,4034976,202640,0.05022086872387841,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,51,51,node_flow_chunk_051.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_051_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_051.parquet,1,1,4034976,4034976,205136,0.05083945976382511,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,52,52,node_flow_chunk_052.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_052_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_052.parquet,1,1,4034976,4034976,199728,0.049499179177273915,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,53,53,node_flow_chunk_053.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_053_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_053.parquet,1,1,4034976,4034976,202913,0.05028852711887258,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,54,54,node_flow_chunk_054.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_054_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_054.parquet,1,1,4034976,4034976,204061,0.05057303934397627,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,55,55,node_flow_chunk_055.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_055_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_055.parquet,1,1,4034976,4034976,202732,0.0502436693551585,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,56,56,node_flow_chunk_056.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_056_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_056.parquet,1,1,4034976,4034976,201732,0.049995836406461894,False,False,True,True,
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,57,57,node_flow_chunk_057.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\masks\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_057_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\miss_data\mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_057.parquet,1,1,4034976,4034976,202916,0.050289270617718665,False,False,True,True,
